amount_awarded_costs,amount_awarded_interest,amount_awarded_principal,argument_cites_contract_or_document,argument_cites_specific_dates,argument_cites_specific_dollar_amounts,argument_cites_statute_or_legal_basis,argument_has_chronological_timeline,argument_identifies_specific_location,argument_names_specific_witnesses,argument_quantifies_each_damage_component,attempted_mediation,case_number,claim_amount_is_within_small_claims_limit,claim_amount_stated_in_dollars,claim_category,contract_is_signed_by_both_parties,contract_is_written,contract_present,contract_specifies_deadline_or_term,contract_specifies_payment_amount,counterclaim_present,damages_are_ongoing,damages_have_third_party_valuation,damages_include_lost_wages,damages_include_out_of_pocket_costs,damages_include_property_value_loss,defendant_appeared,defendant_count,dismissal_type,document_count,feature_version,gave_opportunity_to_cure,has_attorney_defendant,has_attorney_plaintiff,has_expert_assessment,has_invoices_or_billing_records,has_medical_records,has_photos_or_physical_evidence,has_police_report,has_receipts_or_financial_records,has_repair_or_replacement_estimate,has_signed_contract_attached,has_witness_statements,has_written_communications,judgment_date,missing_features,monetary_amount_claimed,opposing_party_filed_response_documents,opposing_party_has_attorney,outcome,outcome_summary,plaintiff_count,sent_certified_mail,sent_written_demand_letter,text_length,user_has_attorney,user_is_plaintiff,user_seeks_court_costs,user_seeks_interest,witness_count
0.0,0.0,0.0,,,,,,,,,,CSM24867898,,,,,,,,,,,,,,,True,,with_prejudice,,,,False,False,,,,,,,,,,,2024-03-27,True,,,,dismissed,"Plaintiff's claim was dismissed with prejudice, and the defendant does not owe any money.",,,,,,,,,
140.0,0.0,780.03,,,,,,,,,,CSM24867899,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-03-25,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $780.03 in principal and $140.00 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867900,,,,,,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,2024-04-30,True,,,,defendant_win,"The court found in favor of the defendants, ruling that the plaintiff did not sufficiently establish her claim.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867901,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-04-12,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money on the plaintiff's claim.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867902,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-02-09,True,,,,dismissed,"The case was dismissed without prejudice on February 9, 2024.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867903,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-07-31,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
150.0,0.0,5887.36,,,,,,,,,,CSM24867904,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2024-05-02,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding them $5,887.36 in principal and $150.00 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867905,,,,,,,,,,,,,,,True,,with_prejudice,,,,False,False,,,,,,,,,,,2024-05-13,True,,,,dismissed,The court dismissed the entire action with prejudice.,,,,,,,,,
105.0,0.0,4589.0,,,,,,,,,,CSM24867906,,,,,,,,,,,,,,,True,,,,,,False,True,,,,,,,,,,,2024-08-09,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $4,589.00 in principal and $105.00 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867907,,,,,,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,2024-05-28,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money on the plaintiff's claim.,,,,,,,,,
0.0,0.0,12177.0,,,,,,,,,,CSM24867908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-18,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $12,177.00 in principal due to a motor vehicle accident.",,,,,,,,,
0.0,0.0,1000.0,,,,,,,,,,CSM24867909,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-03-28,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $1,000 for services rendered.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867910,,,,,,,,,,,,,,,,,without_prejudice,,,,,,,,,,,,,,,,2024-03-27,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867911,,,,,,,,,,,,,,,False,,with_prejudice,,,,False,False,,,,,,,,,,,2024-06-03,True,,,,dismissed,The case was dismissed with prejudice due to no appearances.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867912,,,,,,,,,,,,,,,True,,without_prejudice,,,,True,True,,,,,,,,,,,2024-04-03,True,,,,dismissed,The court ordered dismissal of the entire action without prejudice due to improper venue.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867913,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-04-05,True,,,,dismissed,The case was dismissed without prejudice due to no appearances by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867914,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-02-23,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867915,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-07-02,True,,,,defendant_win,"The court ruled that the defendant, Airbnb, Inc., does not owe the plaintiff, Ruben Ornelas, any money on the plaintiff's claim.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867916,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-04-15,True,,,,defendant_win,"The court ruled that the defendant, Sutter Health, does not owe the plaintiff, Alexa Narayan, any money on the plaintiff's claim.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867917,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-04-08,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867918,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-04-04,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867919,,,,,,,,,,,,,,,True,,,,,,True,False,,,,,,,,,,,2024-04-09,True,,,,defendant_win,"The court ruled in favor of the defendant, HSBC Bank USA, National Association, stating that the plaintiff did not establish a remediable claim.",,,,,,,,,
100.0,0.0,6500.0,,,,,,,,,,CSM24867920,,,,,,,,,,,,,,,False,,,,,,False,False,,,,,,,,,,,2024-06-07,True,,,,plaintiff_win,"The court ruled in favor of the plaintiffs, awarding them $6,500 in principal and $100 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867921,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-05-22,True,,,,dismissed,The court ordered the dismissal of the entire action without prejudice.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867922,,,,,,,,,,,,,,,,,without_prejudice,,,,True,False,,,,,,,,,,,2024-04-05,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867923,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-03-27,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
100.0,0.0,1315.0,,,,,,,,,,CSM24867924,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,2024-04-08,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $1,315 in principal and $100 in costs due to rodent infestation issues.",,,,,,,,,
0.0,0.0,3600.0,,,,,,,,,,CSM24867925,,,,,,,,,,,,,,,False,,,,,,False,False,,,,,,,,,,,2024-04-08,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $3,600 in principal.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867926,,,,,,,,,,,,,,,,,with_prejudice,,,,True,True,,,,,,,,,,,2024-03-27,True,,,,dismissed,The case was dismissed with prejudice.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867927,,,,,,,,,,,,,,,True,,with_prejudice,,,,False,False,,,,,,,,,,,2024-05-24,True,,,,dismissed,The court ordered the dismissal of the entire action with prejudice.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867928,,,,,,,,,,,,,,,True,,with_prejudice,,,,False,False,,,,,,,,,,,2024-06-10,True,,,,dismissed,The case was dismissed with prejudice at the request of the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867929,,,,,,,,,,,,,,,True,,with_prejudice,,,,False,False,,,,,,,,,,,2024-08-12,True,,,,dismissed,The court dismissed the entire action with prejudice.,,,,,,,,,
150.0,0.0,2500.0,,,,,,,,,,CSM24867930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-14,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $2,500 in principal and $150 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867931,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2025-04-07,True,,,,dismissed,The court dismissed the entire action without prejudice due to no appearances.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867932,,,,,,,,,,,,,,,True,,with_prejudice,,,,False,False,,,,,,,,,,,2024-06-05,True,,,,dismissed,The court dismissed the entire action with prejudice.,,,,,,,,,
150.0,0.0,2500.0,,,,,,,,,,CSM24867933,,,,,,,,,,,,,,,False,,,,,,False,False,,,,,,,,,,,2024-05-17,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $2,500 in principal and $150 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867934,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-04-11,True,,,,dismissed,The case was dismissed without prejudice due to no appearances by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867935,,,,,,,,,,,,,,,,,with_prejudice,,,,False,False,,,,,,,,,,,2025-11-21,True,,,,dismissed,The case was dismissed with prejudice.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867936,,,,,,,,,,,,,,,True,,with_prejudice,,,,False,False,,,,,,,,,,,2024-09-20,True,,,,dismissed,The court dismissed the entire action with prejudice.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867937,,,,,,,,,,,,,,,,,without_prejudice,,,,,,,,,,,,,,,,2024-05-17,True,,,,dismissed,The case was dismissed without prejudice.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867938,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-03-26,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867939,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-03-28,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-02,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money on the plaintiff's claim.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867941,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,True,,,,,,,,,,,2024-04-10,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867942,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-03-26,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
0.0,145.0,3724.26,,,,,,,,,,CSM24867943,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-05-02,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $3,724.26 in principal and $145.00 in interest.",,,,,,,,,
65.0,0.0,2700.0,,,,,,,,,,CSM24867944,,,,,,,,,,,,,,,False,,,,,,False,False,,,,,,,,,,,2024-04-16,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $2,700 in principal and $65 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867945,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-05-30,True,,,,dismissed,The case was dismissed without prejudice due to no appearances.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867946,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-04-10,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
50.0,0.0,371.33,,,,,,,,,,CSM24867947,,,,,,,,,,,,,,,True,,without_prejudice,,,,False,False,,,,,,,,,,,2024-04-10,True,,,,plaintiff_win,"Defendant David Fisher is ordered to pay Plaintiff Ana Maria Padilla de Rivas $371.33, while the case against Defendant Ray Fisher is dismissed.",,,,,,,,,
90.0,0.0,11000.0,,,,,,,,,,CSM24867948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-18,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $11,000 in principal and $90 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867950,,,,,,,,,,,,,,,False,,with_prejudice,,,,False,False,,,,,,,,,,,2024-05-24,True,,,,dismissed,The case was dismissed with prejudice due to no appearances.,,,,,,,,,
75.0,0.0,9187.0,,,,,,,,,,CSM24867951,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-04-25,True,,,,plaintiff_win,"The court found the defendant liable for causing a motor vehicle accident and awarded the plaintiff a total of $9,187.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867952,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-04-10,True,,,,dismissed,The case was dismissed without prejudice due to no appearances by the plaintiff.,,,,,,,,,
65.0,0.0,2257.26,,,,,,,,,,CSM24867953,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-04-10,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $2,257.26 in principal and $65.00 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867954,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-04-11,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867955,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-04-10,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867956,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-04-10,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money.,,,,,,,,,
160.0,0.0,4517.18,,,,,,,,,,CSM24867957,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-05-22,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Andrea Haefner, awarding her $4,517.18 in principal and $160.00 in costs.",,,,,,,,,
65.0,0.0,1743.0,,,,,,,,,,CSM24867958,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-04-19,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Laura Riera, awarding her $1,743.00 in principal and $65.00 in costs.",,,,,,,,,
0.0,225.0,5032.2,,,,,,,,,,CSM24867959,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-05-16,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867960,,,,,,,,,,,,,,,True,,with_prejudice,,,,True,False,,,,,,,,,,,2024-05-09,True,,,,settled,The case was settled and dismissed with prejudice.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867961,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-04-15,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867962,,,,,,,,,,,,,,,False,,without_prejudice,,,,,True,,,,,,,,,,,2024-04-26,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
900.0,0.0,3500.0,,,,,,,,,,CSM24867963,,,,,,,,,,,,,,,False,,,,,,False,False,,,,,,,,,,,2024-07-17,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $3,500 in principal and $900 in costs.",,,,,,,,,
750.0,0.0,12500.0,,,,,,,,,,CSM24867964,,,,,,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,2024-04-18,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Kwan Yin Tse, awarding $12,500 in principal and $750 in costs against the defendant, Garceila Hernandez.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867965,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2025-01-29,True,,,,dismissed,"The case was dismissed without prejudice on January 29, 2025.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867966,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-04-11,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
45.0,0.0,1272.0,,,,,,,,,,CSM24867967,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-04-11,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $1,272 in principal and $45 in costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867968,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-03-18,True,,,,dismissed,The case was dismissed without prejudice at the request of the plaintiff.,,,,,,,,,
182.5,0.0,750.0,,,,,,,,,,CSM24867969,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-05-08,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, ordering the defendant to pay $750.00 in principal and $182.50 in costs.",,,,,,,,,
114.0,0.0,1062.0,,,,,,,,,,CSM24867970,,,,,,,,,,,,,,,False,,,,,,False,False,,,,,,,,,,,2024-04-16,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, Edward S. Yee, awarding him $1,062 in principal and $114 in costs.",,,,,,,,,
750.0,0.0,2500.0,,,,,,,,,,CSM24867971,,,,,,,,,,,,,,,True,,,,,,True,False,,,,,,,,,,,2024-04-05,True,,,,plaintiff_win,"The court awarded the plaintiff $2,500 in principal and $750 in costs due to a motor vehicle accident caused by the defendant.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-12,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money on the plaintiff's claim.,,,,,,,,,
90.0,0.0,7000.0,,,,,,,,,,CSM24867973,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-04-15,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $7,000 in principal and $90 in costs due to a material breach of a settlement agreement.",,,,,,,,,
750.0,0.0,5000.0,,,,,,,,,,CSM24867974,,,,,,,,,,,,,,,False,,with_prejudice,,,,False,False,,,,,,,,,,,2024-07-12,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $5,000 in principal and $750 in costs, while dismissing the defendant's cross-complaint with prejudice.",,,,,,,,,
50.0,0.0,260.0,,,,,,,,,,CSM24867975,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-06-20,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding $260 in principal and $50 in costs.",,,,,,,,,
185.0,105.0,9450.0,,,,,,,,,,CSM24867976,,,,,,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,2024-07-11,True,,,,plaintiff_win,"The court ruled in favor of Alexandra Bronfin, awarding her a total of $9,635.00 against defendants Morgan Thomas and Paul Boschetti.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867977,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-04-04,True,,,,dismissed,"The case was dismissed without prejudice on April 4, 2024.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867978,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-04-15,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867979,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,2024-05-29,True,,,,defendant_win,"The court ruled that the defendant, Airbnb, Inc., does not owe the plaintiff, John Douglas Graham, any money on the plaintiff's claim.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867980,,,,,,,,,,,,,,,False,,with_prejudice,,,,False,False,,,,,,,,,,,2024-07-10,True,,,,dismissed,The case was dismissed with prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867981,,,,,,,,,,,,,,,False,,without_prejudice,,,,,True,,,,,,,,,,,2024-04-17,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867982,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-05-31,True,,,,dismissed,The case was dismissed without prejudice due to no appearances.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867983,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-05-13,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiffs any money on their claim.,,,,,,,,,
50.0,0.0,2000.0,,,,,,,,,,CSM24867984,,,,,,,,,,,,,,,False,,,,,,False,False,,,,,,,,,,,2024-05-01,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, G&C Autobody, awarding them $2,000 in principal and $50 in costs.",,,,,,,,,
115.0,0.0,209.0,,,,,,,,,,CSM24867985,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-04-16,True,,,,plaintiff_win,"The court awarded the plaintiff, Drew Altizer, a total of $324, including principal and costs, in a judgment against the defendant, The Postal Chase, Inc.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867986,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-04-22,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867987,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-04-22,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867988,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-04-12,True,,,,dismissed,The case was dismissed without prejudice due to no appearances by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867989,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-04-16,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867990,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-04-18,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867991,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-04-16,True,,,,defendant_win,The court ruled that the defendant does not owe the plaintiff any money on the claim.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867992,,,,,,,,,,,,,,,,,with_prejudice,,,,False,False,,,,,,,,,,,2024-05-07,True,,,,settled,The case was settled and dismissed with prejudice.,,,,,,,,,
75.0,0.0,9227.27,,,,,,,,,,CSM24867993,,,,,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,2024-09-13,True,,,,plaintiff_win,"The court ruled in favor of the plaintiff, awarding damages for negligence in a motor vehicle accident.",,,,,,,,,
0.0,0.0,8700.0,,,,,,,,,,CSM24867994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-19,True,,,,plaintiff_win,Judgment for Plaintiff in the amount of $8700.00 due to issues with the carpentry work performed.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867995,,,,,,,,,,,,,,,,,without_prejudice,,,,,True,,,,,,,,,,,2024-03-22,True,,,,dismissed,"The case was dismissed without prejudice on March 22, 2024.",,,,,,,,,
45.0,0.0,1.0,,,,,,,,,,CSM24867996,,,,,,,,,,,,,,,False,,,,,,False,False,,,,,,,,,,,2024-04-16,True,,,,plaintiff_win,Plaintiff proved claim but was already paid by defendant post-filing.,,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867997,,,,,,,,,,,,,,,True,,with_prejudice,,,,False,False,,,,,,,,,,,2024-04-18,True,,,,dismissed,The case was dismissed with prejudice.,,,,,,,,,
5.0,0.0,1200.75,,,,,,,,,,CSM24867998,,,,,,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,2024-10-31,True,,,,defendant_win,"The court ruled in favor of the defendant, Patelco Credit Union, awarding them a total of $1200.75 in principal and costs.",,,,,,,,,
0.0,0.0,0.0,,,,,,,,,,CSM24867999,,,,,,,,,,,,,,,False,,without_prejudice,,,,False,False,,,,,,,,,,,2024-04-24,True,,,,dismissed,The case was dismissed without prejudice due to no appearance by the plaintiff.,,,,,,,,,
